date,close_price
2022-12-13,14.39
2022-12-14,14.55
2022-12-15,14.66
2022-12-16,15.45
2022-12-19,15.15
2022-12-20,14.39
2022-12-21,14.32
2022-12-22,14.32
2022-12-23,13.9
2022-12-26,12.95
2022-12-27,13.83
2022-12-28,13.79
2022-12-29,13.64
2022-12-30,13.64
2023-01-03,14.58
2023-01-04,14.7
2023-01-05,15.0
2023-01-06,14.7
2023-01-09,14.85
2023-01-10,15.0
2023-01-11,15.3
2023-01-12,15.19
2023-01-13,15.11
2023-01-16,15.34
2023-01-17,16.4
2023-01-18,16.44
2023-01-19,16.02
2023-01-27,16.29
2023-01-30,16.48
2023-01-31,16.74
2023-02-01,15.98
2023-02-02,16.14
2023-02-03,15.98
2023-02-06,16.02
2023-02-07,14.96
2023-02-08,15.79
2023-02-09,15.61
2023-02-10,15.53
2023-02-13,15.3
2023-02-14,15.61
2023-02-15,15.76
2023-02-16,16.14
2023-02-17,15.91
2023-02-20,16.59
2023-02-21,16.36
2023-02-22,16.06
2023-02-23,16.29
2023-02-24,15.76
2023-02-27,15.23
2023-02-28,15.15
2023-03-01,15.83
2023-03-02,15.61
2023-03-03,15.42
2023-03-06,15.45
2023-03-07,15.98
2023-03-08,16.06
2023-03-09,16.06
2023-03-10,16.14
2023-03-13,15.98
2023-03-14,15.38
2023-03-15,16.14
2023-03-16,15.79
2023-03-17,15.45
2023-03-20,15.15
2023-03-21,15.49
2023-03-22,15.38
2023-03-23,15.45
2023-03-24,15.45
2023-03-27,15.76
2023-03-28,15.68
2023-03-29,15.76
2023-03-30,15.76
2023-03-31,15.76
2023-04-03,15.91
2023-04-04,15.98
2023-04-05,16.29
2023-04-06,16.29
2023-04-07,16.06
2023-04-10,15.68
2023-04-11,15.76
2023-04-12,15.72
2023-04-13,15.49
2023-04-14,15.64
2023-04-17,15.79
2023-04-18,15.87
2023-04-19,15.76
2023-04-20,15.76
2023-04-21,15.68
2023-04-24,15.64
2023-04-25,15.95
2023-04-26,16.67
2023-04-27,16.44
2023-04-28,16.4
2023-05-04,16.14
2023-05-05,16.25
2023-05-08,16.36
2023-05-09,16.51
2023-05-10,16.44
2023-05-11,16.48
2023-05-12,16.93
2023-05-15,16.74
2023-05-16,16.67
2023-05-17,16.51
2023-05-18,16.63
2023-05-19,16.51
2023-05-22,16.59
2023-05-23,16.44
2023-05-24,16.14
2023-05-25,16.06
2023-05-26,15.98
2023-05-29,16.25
2023-05-30,16.17
2023-05-31,16.06
2023-06-01,16.21
2023-06-02,16.36
2023-06-05,16.4
2023-06-06,16.48
2023-06-07,17.12
2023-06-08,17.27
2023-06-09,17.35
2023-06-12,17.39
2023-06-13,17.73
2023-06-14,17.5
2023-06-15,17.54
2023-06-16,17.76
2023-06-19,17.69
2023-06-20,17.92
2023-06-21,18.64
2023-06-22,18.83
2023-06-23,19.24
2023-06-26,19.09
2023-06-27,19.54
2023-06-28,20.15
2023-06-29,19.54
2023-06-30,19.81
2023-07-03,19.85
2023-07-04,19.89
2023-07-05,20.42
2023-07-06,20.45
2023-07-07,20.79
2023-07-10,20.98
2023-07-11,20.68
2023-07-12,20.45
2023-07-13,20.49
2023-07-14,20.83
2023-07-17,20.68
2023-07-18,20.61
2023-07-19,20.76
2023-07-20,21.36
2023-07-21,21.51
2023-07-24,21.4
2023-07-25,21.4
2023-07-26,21.51
2023-07-27,21.51
2023-07-28,21.44
2023-07-31,21.36
2023-08-01,20.83
2023-08-02,20.83
2023-08-03,20.34
2023-08-04,20.72
2023-08-07,20.87
2023-08-08,20.61
2023-08-09,21.06
2023-08-10,20.72
2023-08-11,20.98
2023-08-14,21.33
2023-08-15,21.17
2023-08-16,21.17
2023-08-17,21.29
2023-08-18,20.08
2023-08-21,19.85
2023-08-22,19.81
2023-08-23,19.43
2023-08-24,19.92
2023-08-25,19.66
2023-08-28,20.34
2023-08-29,20.45
2023-08-30,20.61
2023-08-31,20.91
2023-09-05,21.06
2023-09-06,21.97
2023-09-07,21.7
2023-09-08,21.78
2023-09-11,21.21
2023-09-12,21.78
2023-09-13,21.51
2023-09-14,21.06
2023-09-15,20.91
2023-09-18,20.91
2023-09-19,21.33
2023-09-20,21.51
2023-09-21,21.51
2023-09-22,20.68
2023-09-25,19.7
2023-09-26,19.85
2023-09-27,20.08
2023-09-28,20.15
2023-09-29,19.92
2023-10-02,19.85
2023-10-03,18.79
2023-10-04,19.13
2023-10-05,18.86
2023-10-06,18.9
2023-10-09,19.32
2023-10-10,19.7
2023-10-11,19.85
2023-10-12,19.54
2023-10-13,19.51
2023-10-16,18.94
2023-10-17,18.79
2023-10-18,18.18
2023-10-19,17.95
2023-10-20,18.45
2023-10-23,18.18
2023-10-24,18.18
2023-10-25,18.22
2023-10-26,17.27
2023-10-27,17.69
2023-10-30,17.42
2023-10-31,17.42
2023-11-01,18.14
2023-11-02,19.13
2023-11-03,19.01
2023-11-06,19.51
2023-11-07,19.54
2023-11-08,20.42
2023-11-09,20.23
2023-11-10,20.08
2023-11-13,20.61
2023-11-14,20.45
2023-11-15,20.45
2023-11-16,20.61
2023-11-17,20.08
2023-11-20,20.19
2023-11-21,20.49
2023-11-22,20.61
2023-11-23,19.58
2023-11-24,20.0
2023-11-27,19.92
2023-11-28,20.23
2023-11-29,20.45
2023-11-30,20.11
2023-12-01,20.38
2023-12-04,20.83
2023-12-05,20.64
2023-12-06,20.91
2023-12-07,20.91
2023-12-08,20.98
2023-12-11,20.83
2023-12-12,21.17
2023-12-13,20.72
2023-12-14,20.49
2023-12-15,20.3
2023-12-18,20.15
2023-12-19,20.61
2023-12-20,20.61
2023-12-21,20.61
2023-12-22,20.49
2023-12-25,20.79
2023-12-26,21.06
2023-12-27,21.02
2023-12-28,21.17
2023-12-29,21.17
2024-01-02,20.79
2024-01-03,21.06
2024-01-04,21.02
2024-01-05,21.06
2024-01-08,21.1
2024-01-09,20.98
2024-01-10,20.72
2024-01-11,20.83
2024-01-12,20.57
2024-01-15,20.53
2024-01-16,21.06
2024-01-17,20.95
2024-01-18,20.95
2024-01-19,21.06
2024-01-22,21.44
2024-01-23,21.48
2024-01-24,21.4
2024-01-25,21.4
2024-01-26,21.48
2024-01-29,21.21
2024-01-30,21.21
2024-01-31,21.02
2024-02-01,21.1
2024-02-02,21.14
2024-02-05,21.21
2024-02-06,21.25
2024-02-07,21.33
2024-02-15,21.74
2024-02-16,21.67
2024-02-19,22.12
2024-02-20,22.12
2024-02-21,21.82
2024-02-22,21.63
2024-02-23,21.51
2024-02-26,21.82
2024-02-27,22.99
2024-02-28,23.18
2024-02-29,23.48
2024-03-01,23.37
2024-03-04,23.33
2024-03-05,23.6
2024-03-06,23.33
2024-03-07,23.48
2024-03-08,22.95
2024-03-11,22.65
2024-03-12,22.88
2024-03-13,23.33
2024-03-14,22.99
2024-03-15,22.8
2024-03-18,22.42
2024-03-19,22.58
2024-03-20,22.73
2024-03-21,22.92
2024-03-22,23.14
2024-03-25,22.88
2024-03-26,23.14
2024-03-27,23.18
2024-03-28,23.14
2024-03-29,22.92
2024-04-01,22.8
2024-04-02,23.03
2024-04-03,22.69
2024-04-04,22.42
2024-04-05,22.31
2024-04-08,22.42
2024-04-09,22.65
2024-04-10,22.46
2024-04-11,22.65
2024-04-12,22.69
2024-04-15,21.59
2024-04-16,21.48
2024-04-17,21.21
2024-04-19,21.06
2024-04-22,21.21
2024-04-23,20.91
2024-04-24,21.82
2024-04-25,21.63
2024-04-26,21.51
2024-05-02,21.48
2024-05-03,21.7
2024-05-06,22.2
2024-05-07,22.84
2024-05-08,23.26
2024-05-09,23.07
2024-05-10,23.07
2024-05-13,22.88
2024-05-14,22.88
2024-05-15,23.64
2024-05-16,23.94
2024-05-17,23.94
2024-05-20,24.24
2024-05-21,24.13
2024-05-22,23.71
2024-05-23,24.58
2024-05-24,24.08
2024-05-27,24.08
2024-05-28,24.29
2024-05-29,23.83
2024-05-30,23.54
2024-05-31,23.83
2024-06-03,24.17
2024-06-04,24.42
2024-06-05,24.37
2024-06-06,24.42
2024-06-07,24.42
2024-06-10,24.42
2024-06-11,24.25
2024-06-12,24.67
2024-06-13,24.58
2024-06-14,24.25
2024-06-17,24.54
2024-06-18,24.5
2024-06-19,24.46
2024-06-20,24.46
2024-06-21,24.21
2024-06-24,23.92
2024-06-25,23.92
2024-06-26,24.08
2024-06-27,24.04
2024-06-28,23.58
2024-07-01,23.62
2024-07-02,23.92
2024-07-03,23.96
2024-07-04,23.92
2024-07-05,23.87
2024-07-08,24.0
2024-07-09,24.17
2024-07-10,24.12
2024-07-11,24.04
2024-07-12,23.75
2024-07-15,23.71
2024-07-16,23.71
2024-07-17,23.5
2024-07-18,23.67
2024-07-19,23.5
2024-07-22,23.37
2024-07-23,23.17
2024-07-24,23.08
2024-07-25,22.79
2024-07-26,22.87
2024-07-29,23.25
2024-07-30,23.25
2024-07-31,22.67
2024-08-01,22.25
2024-08-02,22.71
2024-08-05,21.62
2024-08-06,21.92
2024-08-07,21.71
2024-08-08,21.33
2024-08-09,21.71
2024-08-12,21.54
2024-08-13,21.17
2024-08-14,21.21
2024-08-15,21.0
2024-08-16,21.33
2024-08-19,21.54
2024-08-20,21.5
2024-08-21,21.79
2024-08-22,21.46
2024-08-23,21.71
2024-08-26,21.67
2024-08-27,21.46
2024-08-28,21.42
2024-08-29,21.33
2024-08-30,21.25
2024-09-04,21.04
2024-09-05,20.87
2024-09-06,21.17
2024-09-09,21.33
2024-09-10,20.96
2024-09-11,21.12
2024-09-12,20.92
2024-09-13,20.83
2024-09-16,20.71
2024-09-17,21.04
2024-09-18,20.92
2024-09-19,21.04
2024-09-20,21.37
2024-09-23,21.42
2024-09-24,21.54
2024-09-25,21.83
2024-09-26,21.71
2024-09-27,21.71
2024-09-30,21.96
2024-10-01,22.29
2024-10-02,21.92
2024-10-03,21.83
2024-10-04,21.83
2024-10-07,22.0
2024-10-08,22.46
2024-10-09,22.92
2024-10-10,22.71
2024-10-11,22.75
2024-10-14,22.54
2024-10-15,22.62
2024-10-16,22.58
2024-10-17,22.71
2024-10-18,22.46
2024-10-21,22.29
2024-10-22,22.21
2024-10-23,22.04
2024-10-24,22.04
2024-10-25,22.04
2024-10-28,22.29
2024-10-29,22.54
2024-10-30,22.5
2024-10-31,22.42
2024-11-01,22.12
2024-11-04,21.92
2024-11-05,22.08
2024-11-06,22.46
2024-11-07,22.46
2024-11-08,22.5
2024-11-11,23.08
2024-11-12,22.92
2024-11-13,22.54
2024-11-14,21.92
2024-11-15,21.58
2024-11-18,21.5
2024-11-19,21.21
2024-11-20,21.33
2024-11-21,21.54
2024-11-22,21.75
2024-11-25,21.92
2024-11-26,21.96
2024-11-27,21.92
2024-11-28,22.0
2024-11-29,22.29
2024-12-02,22.42
2024-12-03,22.5
2024-12-04,22.25
2024-12-05,23.21
2024-12-06,23.0
2024-12-09,23.04
2024-12-10,23.25
2024-12-11,23.12
2024-12-12,22.92
2024-12-13,22.67
2024-12-16,22.5
2024-12-17,22.5
2024-12-18,22.79
2024-12-19,22.37
2024-12-20,22.25
2024-12-23,22.5
2024-12-24,22.25
2024-12-25,22.62
2024-12-26,22.5
2024-12-27,22.37
2024-12-30,22.29
2024-12-31,22.21
2025-01-02,22.5
2025-01-03,22.17
2025-01-06,21.71
2025-01-07,21.71
2025-01-08,21.87
2025-01-09,21.67
2025-01-10,21.29
2025-01-13,21.58
2025-01-14,21.54
2025-01-15,21.83
2025-01-16,21.92
2025-01-17,22.08
2025-01-20,22.04
2025-01-21,21.92
2025-01-22,21.79
2025-01-23,22.21
2025-01-24,22.12
2025-02-03,22.0
2025-02-04,22.37
2025-02-05,22.33
2025-02-06,22.33
2025-02-07,22.21
2025-02-10,21.17
2025-02-11,21.75
2025-02-12,21.54
2025-02-13,21.58
2025-02-14,21.75
2025-02-17,21.79
2025-02-18,22.12
2025-02-19,22.08
2025-02-20,22.12
2025-02-21,22.04
2025-02-24,23.08
2025-02-25,22.92
2025-02-26,23.12
2025-02-27,23.71
2025-02-28,23.33
2025-03-03,23.37
2025-03-04,23.21
2025-03-05,22.96
2025-03-06,23.29
2025-03-07,23.37
2025-03-10,23.29
2025-03-11,23.46
2025-03-12,23.17
2025-03-13,23.08
2025-03-14,22.96
2025-03-17,23.21
2025-03-18,23.0
2025-03-19,22.71
2025-03-20,22.62
2025-03-21,22.62
2025-03-24,22.62
2025-03-25,22.67
2025-03-26,22.96
2025-03-27,22.92
2025-03-28,22.62
2025-03-31,22.29
2025-04-01,22.5
2025-04-02,22.71
2025-04-03,21.12
2025-04-04,20.5
2025-04-08,19.08
2025-04-09,17.75
2025-04-10,18.96
2025-04-11,20.25
2025-04-14,21.12
2025-04-15,21.54
2025-04-16,21.25
2025-04-17,21.25
2025-04-18,21.21
2025-04-21,20.79
2025-04-22,20.87
2025-04-23,21.29
2025-04-24,21.33
2025-04-25,21.42
2025-04-28,21.37
2025-04-29,21.25
2025-05-05,21.42
2025-05-06,21.21
2025-05-07,21.17
2025-05-08,21.42
2025-05-09,21.37
2025-05-12,21.17
2025-05-13,21.5
2025-05-14,21.79
2025-05-15,21.79
2025-05-16,21.5
2025-05-19,21.37
2025-05-20,21.37
2025-05-21,21.46
2025-05-22,21.37
2025-05-23,21.33
2025-05-26,21.29
2025-05-27,21.29
2025-05-28,21.33
2025-05-29,21.29
2025-05-30,21.46
2025-06-02,21.29
2025-06-03,21.67
2025-06-04,21.62
2025-06-05,21.46
2025-06-06,21.71
2025-06-09,21.92
2025-06-10,21.83
2025-06-11,21.75
2025-06-12,22.33
2025-06-13,22.0
2025-06-16,22.29
2025-06-17,22.37
2025-06-18,22.62
2025-06-19,22.42
2025-06-20,22.5
2025-06-23,22.37
2025-06-24,22.5
2025-06-25,22.67
2025-06-26,22.8
2025-06-27,22.85
2025-06-30,22.7
2025-07-01,22.65
2025-07-02,22.9
2025-07-03,23.1
2025-07-04,23.25
2025-07-07,23.6
2025-07-08,24.7
2025-07-09,24.75
2025-07-10,25.15
2025-07-11,26.0
2025-07-14,25.75
2025-07-15,25.5
2025-07-16,26.1
2025-07-17,26.0
2025-07-18,25.9
2025-07-21,26.2
2025-07-22,26.45
2025-07-23,26.4
2025-07-24,26.0
2025-07-25,26.05
2025-07-28,26.35
2025-07-29,25.35
2025-07-30,25.4
2025-07-31,24.95
2025-08-01,25.15
2025-08-04,25.3
2025-08-05,26.4
2025-08-06,27.1
2025-08-07,28.5
2025-08-08,28.0
2025-08-11,28.15
2025-08-12,28.5
2025-08-13,28.1
2025-08-14,28.2
2025-08-15,28.0
2025-08-18,28.4
2025-08-19,28.15
2025-08-20,27.4
2025-08-21,27.4
2025-08-22,26.0
2025-08-25,25.95
2025-08-26,27.2
2025-08-27,26.75
2025-08-28,27.1
2025-08-29,27.5
2025-09-03,28.15
2025-09-04,29.85
2025-09-05,28.8
2025-09-08,28.9
2025-09-09,28.85
2025-09-10,28.85
2025-09-11,29.15
2025-09-12,30.0
2025-09-15,30.35
2025-09-16,29.95
2025-09-17,29.2
2025-09-18,29.15
2025-09-19,29.25
2025-09-22,28.4
2025-09-23,28.65
2025-09-24,29.05
2025-09-25,28.8
2025-09-26,28.55
2025-09-29,28.6
2025-09-30,28.15
2025-10-01,28.3
2025-10-02,28.1
2025-10-03,27.65
2025-10-06,29.2
2025-10-07,29.0
2025-10-08,29.2
2025-10-09,28.95
2025-10-10,29.6
2025-10-13,29.0
2025-10-14,28.35
2025-10-15,28.25
2025-10-16,28.25
2025-10-17,28.0
2025-10-20,26.05
2025-10-21,26.8
2025-10-22,26.7
2025-10-23,26.5
2025-10-24,26.4
2025-10-27,26.25
2025-10-28,26.8
2025-10-29,27.25
2025-10-30,26.9
2025-10-31,26.7
2025-11-03,26.05
2025-11-04,26.75
2025-11-05,26.3
2025-11-06,26.1
2025-11-07,26.05
2025-11-10,26.45
2025-11-11,26.6
2025-11-12,27.0
2025-11-13,26.55
2025-11-14,26.9
2025-11-17,27.3
2025-11-18,27.5
2025-11-19,27.6
2025-11-20,27.25
2025-11-21,27.4
2025-11-24,27.1
2025-11-25,26.9
2025-11-26,27.1
2025-11-27,26.9
2025-11-28,26.55
2025-12-01,26.5
2025-12-02,26.5
2025-12-03,26.8
2025-12-04,27.3
2025-12-05,27.0
2025-12-08,26.75
2025-12-09,26.4
2025-12-10,26.65
2025-12-11,26.55
2025-12-12,26.0
2025-12-15,26.25
2025-12-16,26.7
2025-12-17,26.4
2025-12-18,26.4
2025-12-19,26.7
2025-12-22,26.9
2025-12-23,26.75
2025-12-24,26.55
2025-12-25,26.25
2025-12-26,26.9
2025-12-29,26.7
2025-12-30,26.5
2025-12-31,26.4
2026-01-05,25.95
2026-01-06,25.95
2026-01-07,26.6
2026-01-08,26.4
2026-01-09,26.2
2026-01-12,27.5
2026-01-13,27.25
2026-01-14,27.25
2026-01-15,27.6
2026-01-16,27.6
2026-01-19,27.7
2026-01-20,27.25
2026-01-21,26.9
