date,close_price
2022-05-11,55.36
2022-05-12,52.97
2022-05-13,52.65
2022-05-16,52.41
2022-05-17,55.76
2022-05-18,55.99
2022-05-19,54.96
2022-05-20,54.24
2022-05-23,52.81
2022-05-24,54.88
2022-05-25,57.27
2022-05-26,56.79
2022-05-27,58.15
2022-05-30,57.75
2022-05-31,57.11
2022-06-01,57.27
2022-06-02,56.63
2022-06-03,55.99
2022-06-06,56.39
2022-06-07,56.23
2022-06-08,56.55
2022-06-09,55.92
2022-06-10,55.36
2022-06-13,52.89
2022-06-14,52.65
2022-06-15,51.38
2022-06-16,54.16
2022-06-17,53.13
2022-06-20,54.96
2022-06-21,58.7
2022-06-22,56.23
2022-06-23,56.31
2022-06-24,56.95
2022-06-27,56.63
2022-06-28,56.39
2022-06-29,57.59
2022-06-30,57.51
2022-07-01,58.7
2022-07-04,59.82
2022-07-05,58.23
2022-07-06,58.27
2022-07-07,60.16
2022-07-08,60.16
2022-07-11,60.16
2022-07-12,60.41
2022-07-13,59.75
2022-07-14,59.67
2022-07-15,59.01
2022-07-18,59.09
2022-07-19,60.0
2022-07-20,60.16
2022-07-21,60.33
2022-07-22,59.34
2022-07-25,60.08
2022-07-26,59.34
2022-07-27,59.5
2022-07-28,59.83
2022-07-29,60.0
2022-08-01,60.57
2022-08-02,60.49
2022-08-03,60.49
2022-08-04,60.41
2022-08-05,59.83
2022-08-08,59.5
2022-08-09,59.34
2022-08-10,59.75
2022-08-11,58.6
2022-08-12,59.25
2022-08-15,58.92
2022-08-16,59.17
2022-08-17,59.83
2022-08-18,60.49
2022-08-19,61.07
2022-08-22,60.74
2022-08-23,62.47
2022-08-24,64.03
2022-08-25,64.2
2022-08-26,63.37
2022-08-29,62.22
2022-08-30,62.63
2022-08-31,62.22
2022-09-05,63.87
2022-09-06,64.12
2022-09-07,62.39
2022-09-08,62.39
2022-09-09,62.55
2022-09-12,62.06
2022-09-13,62.39
2022-09-14,60.98
2022-09-15,61.4
2022-09-16,62.63
2022-09-19,61.97
2022-09-20,62.47
2022-09-21,63.37
2022-09-22,63.37
2022-09-23,63.21
2022-09-26,60.98
2022-09-27,59.67
2022-09-28,59.17
2022-09-29,59.91
2022-09-30,59.58
2022-10-03,58.51
2022-10-04,58.43
2022-10-05,59.01
2022-10-06,57.69
2022-10-07,57.52
2022-10-10,58.1
2022-10-11,57.85
2022-10-12,59.01
2022-10-13,60.82
2022-10-14,60.98
2022-10-17,61.07
2022-10-18,63.05
2022-10-19,63.13
2022-10-20,63.87
2022-10-21,63.46
2022-10-24,60.98
2022-10-25,62.63
2022-10-26,62.63
2022-10-27,64.69
2022-10-28,64.28
2022-10-31,64.69
2022-11-01,66.09
2022-11-02,64.53
2022-11-03,65.93
2022-11-04,65.93
2022-11-07,67.74
2022-11-08,67.91
2022-11-09,66.67
2022-11-10,64.61
2022-11-11,64.61
2022-11-14,65.11
2022-11-15,63.46
2022-11-16,61.4
2022-11-17,62.63
2022-11-18,63.46
2022-11-21,64.2
2022-11-22,65.52
2022-11-23,65.44
2022-11-24,66.92
2022-11-25,67.74
2022-11-28,67.33
2022-11-29,68.4
2022-11-30,68.24
2022-12-01,67.91
2022-12-02,69.23
2022-12-05,70.05
2022-12-06,67.99
2022-12-07,67.99
2022-12-08,66.75
2022-12-09,65.93
2022-12-12,64.69
2022-12-13,64.28
2022-12-14,63.87
2022-12-15,63.95
2022-12-16,64.28
2022-12-19,63.46
2022-12-20,64.86
2022-12-21,65.68
2022-12-22,64.59
2022-12-23,63.92
2022-12-26,63.76
2022-12-27,64.26
2022-12-28,64.59
2022-12-29,64.59
2022-12-30,63.84
2023-01-03,65.85
2023-01-04,66.52
2023-01-05,68.12
2023-01-06,66.94
2023-01-09,67.7
2023-01-10,67.95
2023-01-11,66.61
2023-01-12,67.11
2023-01-13,67.61
2023-01-16,66.61
2023-01-17,67.87
2023-01-18,68.2
2023-01-19,68.2
2023-01-27,67.11
2023-01-30,66.61
2023-01-31,64.68
2023-02-01,64.76
2023-02-02,64.34
2023-02-03,63.76
2023-02-06,64.93
2023-02-07,63.84
2023-02-08,63.59
2023-02-09,62.92
2023-02-10,63.67
2023-02-13,63.17
2023-02-14,62.66
2023-02-15,63.76
2023-02-16,64.17
2023-02-17,63.76
2023-02-20,65.01
2023-02-21,64.76
2023-02-22,63.34
2023-02-23,63.5
2023-02-24,62.66
2023-02-27,63.08
2023-02-28,63.34
2023-03-01,64.51
2023-03-02,64.17
2023-03-03,63.76
2023-03-06,62.92
2023-03-07,63.59
2023-03-08,64.17
2023-03-09,64.17
2023-03-10,64.51
2023-03-13,64.51
2023-03-14,64.26
2023-03-15,64.68
2023-03-16,64.09
2023-03-17,62.5
2023-03-20,62.33
2023-03-21,62.41
2023-03-22,62.41
2023-03-23,63.17
2023-03-24,62.92
2023-03-27,62.58
2023-03-28,62.41
2023-03-29,62.83
2023-03-30,62.92
2023-03-31,62.41
2023-04-03,62.41
2023-04-04,62.25
2023-04-05,62.5
2023-04-06,62.33
2023-04-07,62.66
2023-04-10,62.41
2023-04-11,62.41
2023-04-12,62.33
2023-04-13,61.66
2023-04-14,61.07
2023-04-17,60.15
2023-04-18,61.24
2023-04-19,60.4
2023-04-20,60.32
2023-04-21,59.48
2023-04-24,59.14
2023-04-25,58.64
2023-04-26,59.56
2023-04-27,58.3
2023-04-28,58.72
2023-05-04,57.55
2023-05-05,57.72
2023-05-08,59.06
2023-05-09,59.31
2023-05-10,59.14
2023-05-11,58.72
2023-05-12,58.39
2023-05-15,57.88
2023-05-16,58.47
2023-05-17,57.88
2023-05-18,58.05
2023-05-19,57.55
2023-05-22,57.21
2023-05-23,56.21
2023-05-24,55.62
2023-05-25,56.29
2023-05-26,56.29
2023-05-29,56.29
2023-05-30,55.79
2023-05-31,55.45
2023-06-01,55.45
2023-06-02,55.28
2023-06-05,55.79
2023-06-06,55.7
2023-06-07,55.53
2023-06-08,54.95
2023-06-09,55.2
2023-06-12,56.96
2023-06-13,56.71
2023-06-14,56.29
2023-06-15,55.62
2023-06-16,55.45
2023-06-19,55.2
2023-06-20,54.95
2023-06-21,55.62
2023-06-22,56.12
2023-06-23,57.97
2023-06-26,59.23
2023-06-27,59.14
2023-06-28,59.23
2023-06-29,60.32
2023-06-30,59.56
2023-07-03,59.31
2023-07-04,59.23
2023-07-05,58.55
2023-07-06,59.14
2023-07-07,59.48
2023-07-10,60.48
2023-07-11,61.07
2023-07-12,61.66
2023-07-13,61.32
2023-07-14,61.49
2023-07-17,60.65
2023-07-18,60.74
2023-07-19,60.9
2023-07-20,60.9
2023-07-21,61.66
2023-07-24,61.74
2023-07-25,62.5
2023-07-26,62.92
2023-07-27,63.5
2023-07-28,64.93
2023-07-31,65.43
2023-08-01,63.76
2023-08-02,63.84
2023-08-03,62.93
2023-08-04,63.28
2023-08-07,64.92
2023-08-08,64.58
2023-08-09,63.36
2023-08-10,63.36
2023-08-11,63.71
2023-08-14,63.62
2023-08-15,63.1
2023-08-16,63.36
2023-08-17,63.8
2023-08-18,63.54
2023-08-21,63.19
2023-08-22,63.02
2023-08-23,63.71
2023-08-24,64.75
2023-08-25,64.92
2023-08-28,67.52
2023-08-29,67.09
2023-08-30,67.44
2023-08-31,67.44
2023-09-05,69.43
2023-09-06,69.34
2023-09-07,68.91
2023-09-08,69.34
2023-09-11,68.91
2023-09-12,69.6
2023-09-13,68.56
2023-09-14,68.82
2023-09-15,68.91
2023-09-18,68.39
2023-09-19,68.39
2023-09-20,67.87
2023-09-21,67.61
2023-09-22,67.18
2023-09-25,67.26
2023-09-26,65.96
2023-09-27,66.4
2023-09-28,64.84
2023-09-29,64.32
2023-10-02,65.53
2023-10-03,64.14
2023-10-04,64.49
2023-10-05,63.02
2023-10-06,64.32
2023-10-09,63.88
2023-10-10,64.49
2023-10-11,64.49
2023-10-12,65.44
2023-10-13,65.7
2023-10-16,65.18
2023-10-17,64.84
2023-10-18,64.06
2023-10-19,61.89
2023-10-20,62.67
2023-10-23,60.85
2023-10-24,60.94
2023-10-25,59.81
2023-10-26,58.08
2023-10-27,58.94
2023-10-30,58.6
2023-10-31,58.94
2023-11-01,61.02
2023-11-02,61.46
2023-11-03,60.68
2023-11-06,61.54
2023-11-07,61.37
2023-11-08,61.89
2023-11-09,61.28
2023-11-10,60.33
2023-11-13,59.55
2023-11-14,59.72
2023-11-15,61.28
2023-11-16,60.94
2023-11-17,60.68
2023-11-20,60.07
2023-11-21,60.24
2023-11-22,60.16
2023-11-23,59.55
2023-11-24,59.2
2023-11-27,59.03
2023-11-28,59.38
2023-11-29,59.29
2023-11-30,58.42
2023-12-01,59.29
2023-12-04,59.64
2023-12-05,59.03
2023-12-06,59.38
2023-12-07,59.29
2023-12-08,59.81
2023-12-11,60.68
2023-12-12,60.16
2023-12-13,59.12
2023-12-14,59.29
2023-12-15,59.03
2023-12-18,58.08
2023-12-19,58.08
2023-12-20,59.03
2023-12-21,58.77
2023-12-22,58.6
2023-12-25,58.86
2023-12-26,58.94
2023-12-27,58.94
2023-12-28,59.82
2023-12-29,59.03
2024-01-02,59.64
2024-01-03,60.25
2024-01-04,60.25
2024-01-05,60.08
2024-01-08,59.56
2024-01-09,59.47
2024-01-10,58.94
2024-01-11,59.29
2024-01-12,58.68
2024-01-15,58.51
2024-01-16,58.86
2024-01-17,58.6
2024-01-18,58.86
2024-01-19,59.38
2024-01-22,59.64
2024-01-23,59.12
2024-01-24,58.77
2024-01-25,58.42
2024-01-26,58.51
2024-01-29,58.51
2024-01-30,58.42
2024-01-31,58.51
2024-02-01,58.94
2024-02-02,58.86
2024-02-05,59.38
2024-02-06,59.03
2024-02-07,59.03
2024-02-15,59.03
2024-02-16,61.13
2024-02-19,62.79
2024-02-20,62.44
2024-02-21,62.26
2024-02-22,62.53
2024-02-23,62.0
2024-02-26,62.0
2024-02-27,62.87
2024-02-28,63.05
2024-02-29,62.87
2024-03-01,62.44
2024-03-04,62.87
2024-03-05,63.75
2024-03-06,62.7
2024-03-07,62.87
2024-03-08,61.13
2024-03-11,61.39
2024-03-12,61.13
2024-03-13,61.83
2024-03-14,61.56
2024-03-15,60.86
2024-03-18,60.06
2024-03-19,59.97
2024-03-20,60.15
2024-03-21,60.51
2024-03-22,59.97
2024-03-25,59.53
2024-03-26,59.89
2024-03-27,59.89
2024-03-28,59.89
2024-03-29,59.8
2024-04-01,59.27
2024-04-02,59.53
2024-04-03,59.0
2024-04-04,60.33
2024-04-05,60.06
2024-04-08,59.27
2024-04-09,59.27
2024-04-10,59.09
2024-04-11,58.91
2024-04-12,59.0
2024-04-15,57.41
2024-04-16,56.61
2024-04-17,56.79
2024-04-19,56.79
2024-04-22,56.61
2024-04-23,56.17
2024-04-24,56.61
2024-04-25,57.23
2024-04-26,57.5
2024-05-02,57.85
2024-05-03,58.03
2024-05-06,58.21
2024-05-07,60.15
2024-05-08,60.06
2024-05-09,58.91
2024-05-10,58.82
2024-05-13,58.21
2024-05-14,58.82
2024-05-15,59.27
2024-05-16,59.44
2024-05-17,59.27
2024-05-20,58.74
2024-05-21,58.56
2024-05-22,58.21
2024-05-23,59.27
2024-05-24,58.38
2024-05-27,58.47
2024-05-28,59.09
2024-05-29,58.65
2024-05-30,58.12
2024-05-31,57.85
2024-06-03,58.47
2024-06-04,58.38
2024-06-05,60.59
2024-06-06,59.44
2024-06-07,59.97
2024-06-10,59.44
2024-06-11,58.82
2024-06-12,59.27
2024-06-13,59.18
2024-06-14,58.56
2024-06-17,58.38
2024-06-18,58.29
2024-06-19,57.76
2024-06-20,58.38
2024-06-21,58.38
2024-06-24,57.94
2024-06-25,57.94
2024-06-26,57.67
2024-06-27,57.76
2024-06-28,57.94
2024-07-01,58.38
2024-07-02,58.56
2024-07-03,58.56
2024-07-04,58.74
2024-07-05,59.44
2024-07-08,59.8
2024-07-09,59.71
2024-07-10,59.09
2024-07-11,58.65
2024-07-12,58.65
2024-07-15,58.56
2024-07-16,58.47
2024-07-17,58.12
2024-07-18,58.29
2024-07-19,57.76
2024-07-22,57.85
2024-07-23,58.29
2024-07-24,58.03
2024-07-25,58.03
2024-07-26,58.21
2024-07-29,59.44
2024-07-30,59.89
2024-07-31,63.34
2024-08-01,62.19
2024-08-02,63.25
2024-08-05,61.39
2024-08-06,64.31
2024-08-07,65.28
2024-08-08,64.31
2024-08-09,64.84
2024-08-12,64.57
2024-08-13,65.28
2024-08-14,65.46
2024-08-15,65.28
2024-08-16,65.28
2024-08-19,67.23
2024-08-20,66.87
2024-08-21,66.61
2024-08-22,65.64
2024-08-23,66.26
2024-08-26,64.93
2024-08-27,65.02
2024-08-28,65.37
2024-08-29,65.02
2024-08-30,65.37
2024-09-04,65.72
2024-09-05,66.08
2024-09-06,66.7
2024-09-09,66.17
2024-09-10,66.26
2024-09-11,65.99
2024-09-12,66.08
2024-09-13,64.49
2024-09-16,63.6
2024-09-17,64.93
2024-09-18,64.84
2024-09-19,64.84
2024-09-20,64.31
2024-09-23,64.49
2024-09-24,64.35
2024-09-25,63.71
2024-09-26,64.71
2024-09-27,64.99
2024-09-30,64.17
2024-10-01,64.17
2024-10-02,64.17
2024-10-03,64.35
2024-10-04,62.7
2024-10-07,61.42
2024-10-08,62.43
2024-10-09,62.06
2024-10-10,61.97
2024-10-11,61.97
2024-10-14,61.51
2024-10-15,61.14
2024-10-16,61.79
2024-10-17,61.88
2024-10-18,61.69
2024-10-21,61.6
2024-10-22,61.6
2024-10-23,61.6
2024-10-24,62.61
2024-10-25,62.24
2024-10-28,61.51
2024-10-29,61.33
2024-10-30,60.69
2024-10-31,60.5
2024-11-01,60.23
2024-11-04,60.05
2024-11-05,59.95
2024-11-06,60.23
2024-11-07,60.32
2024-11-08,60.14
2024-11-11,59.68
2024-11-12,59.41
2024-11-13,59.5
2024-11-14,59.5
2024-11-15,58.31
2024-11-18,57.85
2024-11-19,57.67
2024-11-20,58.22
2024-11-21,58.49
2024-11-22,58.86
2024-11-25,58.86
2024-11-26,59.31
2024-11-27,59.13
2024-11-28,59.04
2024-11-29,59.13
2024-12-02,59.04
2024-12-03,58.49
2024-12-04,57.94
2024-12-05,58.86
2024-12-06,58.67
2024-12-09,58.67
2024-12-10,58.49
2024-12-11,58.76
2024-12-12,59.13
2024-12-13,58.76
2024-12-16,59.5
2024-12-17,59.13
2024-12-18,59.22
2024-12-19,58.49
2024-12-20,59.5
2024-12-23,58.95
2024-12-24,58.86
2024-12-25,58.95
2024-12-26,58.86
2024-12-27,58.86
2024-12-30,58.4
2024-12-31,58.49
2025-01-02,58.21
2025-01-03,58.12
2025-01-06,57.66
2025-01-07,56.92
2025-01-08,56.92
2025-01-09,57.01
2025-01-10,56.55
2025-01-13,56.64
2025-01-14,56.83
2025-01-15,56.92
2025-01-16,57.1
2025-01-17,57.2
2025-01-20,57.1
2025-01-21,57.01
2025-01-22,56.83
2025-01-23,57.2
2025-01-24,57.38
2025-02-03,55.81
2025-02-04,55.54
2025-02-05,56.74
2025-02-06,56.0
2025-02-07,56.09
2025-02-10,55.91
2025-02-11,55.72
2025-02-12,56.27
2025-02-13,56.0
2025-02-14,55.63
2025-02-17,55.35
2025-02-18,55.63
2025-02-19,56.09
2025-02-20,56.0
2025-02-21,56.64
2025-02-24,58.86
2025-02-25,58.03
2025-02-26,58.21
2025-02-27,57.38
2025-02-28,57.38
2025-03-03,58.3
2025-03-04,58.58
2025-03-05,57.84
2025-03-06,58.03
2025-03-07,57.84
2025-03-10,57.66
2025-03-11,57.57
2025-03-12,57.38
2025-03-13,57.2
2025-03-14,57.29
2025-03-17,58.12
2025-03-18,57.66
2025-03-19,57.47
2025-03-20,57.01
2025-03-21,56.55
2025-03-24,56.64
2025-03-25,56.64
2025-03-26,56.46
2025-03-27,56.37
2025-03-28,55.63
2025-03-31,55.91
2025-04-01,56.09
2025-04-02,55.81
2025-04-03,52.12
2025-04-04,53.97
2025-04-08,50.28
2025-04-09,47.97
2025-04-10,51.29
2025-04-11,53.05
2025-04-14,52.49
2025-04-15,51.94
2025-04-16,51.66
2025-04-17,51.66
2025-04-18,52.22
2025-04-21,52.31
2025-04-22,51.66
2025-04-23,52.03
2025-04-24,51.94
2025-04-25,53.78
2025-04-28,53.05
2025-04-29,53.14
2025-05-05,52.49
2025-05-06,52.49
2025-05-07,52.77
2025-05-08,52.95
2025-05-09,53.23
2025-05-12,54.06
2025-05-13,53.97
2025-05-14,53.68
2025-05-15,54.26
2025-05-16,53.68
2025-05-19,53.49
2025-05-20,53.4
2025-05-21,52.92
2025-05-22,52.54
2025-05-23,52.82
2025-05-26,53.2
2025-05-27,52.92
2025-05-28,52.73
2025-05-29,52.63
2025-05-30,52.44
2025-06-02,52.15
2025-06-03,53.01
2025-06-04,54.35
2025-06-05,53.78
2025-06-06,52.82
2025-06-09,52.82
2025-06-10,52.82
2025-06-11,52.73
2025-06-12,53.4
2025-06-13,53.01
2025-06-16,53.78
2025-06-17,53.68
2025-06-18,53.49
2025-06-19,53.59
2025-06-20,54.06
2025-06-23,53.4
2025-06-24,53.87
2025-06-25,54.26
2025-06-26,53.87
2025-06-27,55.21
2025-06-30,55.4
2025-07-01,54.92
2025-07-02,55.12
2025-07-03,54.92
2025-07-04,55.21
2025-07-07,55.31
2025-07-08,56.36
2025-07-09,57.5
2025-07-10,57.03
2025-07-11,57.12
2025-07-14,57.6
2025-07-15,57.41
2025-07-16,57.41
2025-07-17,57.41
2025-07-18,57.5
2025-07-21,57.31
2025-07-22,57.5
2025-07-23,58.94
2025-07-24,60.85
2025-07-25,60.37
2025-07-28,60.46
2025-07-29,60.37
2025-07-30,60.08
2025-07-31,58.46
2025-08-01,57.31
2025-08-04,57.69
2025-08-05,57.41
2025-08-06,58.55
2025-08-07,58.17
2025-08-08,58.08
2025-08-11,58.74
2025-08-12,59.03
2025-08-13,58.36
2025-08-14,58.94
2025-08-15,58.27
2025-08-18,57.98
2025-08-19,57.79
2025-08-20,57.31
2025-08-21,57.41
2025-08-22,56.07
2025-08-25,56.07
2025-08-26,57.03
2025-08-27,57.79
2025-08-28,58.27
2025-08-29,57.6
2025-09-03,58.74
2025-09-04,59.03
2025-09-05,58.17
2025-09-08,57.89
2025-09-09,57.6
2025-09-10,57.12
2025-09-11,58.46
2025-09-12,60.37
2025-09-15,60.27
2025-09-16,61.8
2025-09-17,62.18
2025-09-18,60.75
2025-09-19,59.22
2025-09-22,58.65
2025-09-23,58.84
2025-09-24,59.22
2025-09-25,58.74
2025-09-26,58.36
2025-09-29,57.6
2025-09-30,57.31
2025-10-01,59.32
2025-10-02,58.46
2025-10-03,58.55
2025-10-06,59.6
2025-10-07,58.65
2025-10-08,60.56
2025-10-09,60.08
2025-10-10,59.6
2025-10-13,61.13
2025-10-14,60.66
2025-10-15,60.75
2025-10-16,61.2
2025-10-17,58.8
2025-10-20,55.0
2025-10-21,56.5
2025-10-22,56.3
2025-10-23,56.6
2025-10-24,58.1
2025-10-27,57.0
2025-10-28,57.4
2025-10-29,57.5
2025-10-30,57.1
2025-10-31,57.6
2025-11-03,57.3
2025-11-04,57.3
2025-11-05,58.0
2025-11-06,58.0
2025-11-07,57.6
2025-11-10,57.0
2025-11-11,58.9
2025-11-12,59.8
2025-11-13,61.8
2025-11-14,62.8
2025-11-17,62.1
2025-11-18,60.7
2025-11-19,60.9
2025-11-20,60.7
2025-11-21,59.9
2025-11-24,63.0
2025-11-25,61.9
2025-11-26,62.8
2025-11-27,62.0
2025-11-28,64.0
2025-12-01,64.9
2025-12-02,65.0
2025-12-03,64.6
2025-12-04,63.4
2025-12-05,63.4
2025-12-08,63.5
2025-12-09,62.5
2025-12-10,63.1
2025-12-11,61.5
2025-12-12,60.2
2025-12-15,62.0
2025-12-16,64.2
2025-12-17,62.9
2025-12-18,63.9
2025-12-19,64.0
2025-12-22,63.2
2025-12-23,62.6
2025-12-24,61.5
2025-12-25,61.3
2025-12-26,61.5
2025-12-29,62.1
2025-12-30,61.8
2025-12-31,61.2
2026-01-05,60.3
2026-01-06,60.8
2026-01-07,60.9
2026-01-08,62.2
2026-01-09,61.0
2026-01-12,62.7
2026-01-13,63.3
2026-01-14,67.7
2026-01-15,71.0
2026-01-16,69.6
2026-01-19,70.6
2026-01-20,73.4
2026-01-21,71.1
