date,close_price
2022-03-24,1498.26
2022-03-25,1498.5
2022-03-28,1483.18
2022-03-29,1497.76
2022-03-30,1490.51
2022-03-31,1492.15
2022-04-01,1516.44
2022-04-04,1524.7
2022-04-05,1520.03
2022-04-06,1522.9
2022-04-07,1502.35
2022-04-08,1482.0
2022-04-12,1455.25
2022-04-13,1477.2
2022-04-14,1472.12
2022-04-15,1458.56
2022-04-18,1432.6
2022-04-19,1406.45
2022-04-20,1384.72
2022-04-21,1370.21
2022-04-22,1379.23
2022-04-25,1310.92
2022-04-26,1341.34
2022-04-27,1353.77
2022-04-28,1350.99
2022-04-29,1366.8
2022-05-04,1348.68
2022-05-05,1360.68
2022-05-06,1329.26
2022-05-09,1269.62
2022-05-10,1293.56
2022-05-11,1301.53
2022-05-12,1238.84
2022-05-13,1182.77
2022-05-16,1171.95
2022-05-17,1228.37
2022-05-18,1240.76
2022-05-19,1241.64
2022-05-20,1240.71
2022-05-23,1218.81
2022-05-24,1233.38
2022-05-25,1268.43
2022-05-26,1268.57
2022-05-27,1285.45
2022-05-30,1293.92
2022-05-31,1292.68
2022-06-01,1299.52
2022-06-02,1288.62
2022-06-03,1287.98
2022-06-06,1290.01
2022-06-07,1291.35
2022-06-08,1307.91
2022-06-09,1307.8
2022-06-10,1284.08
2022-06-13,1227.04
2022-06-14,1230.31
2022-06-15,1213.93
2022-06-16,1236.63
2022-06-17,1217.3
2022-06-20,1180.4
2022-06-21,1172.47
2022-06-22,1169.27
2022-06-23,1188.88
2022-06-24,1185.48
2022-06-27,1202.82
2022-06-28,1218.1
2022-06-29,1218.09
2022-06-30,1197.6
2022-07-01,1198.9
2022-07-04,1195.53
2022-07-05,1181.29
2022-07-06,1149.61
2022-07-07,1166.48
2022-07-08,1171.31
2022-07-11,1155.29
2022-07-12,1174.82
2022-07-13,1173.92
2022-07-14,1182.17
2022-07-15,1179.25
2022-07-18,1176.49
2022-07-19,1178.33
2022-07-20,1194.14
2022-07-21,1198.47
2022-07-22,1194.76
2022-07-25,1188.5
2022-07-26,1185.07
2022-07-27,1191.04
2022-07-28,1208.12
2022-07-29,1206.33
2022-08-01,1231.35
2022-08-02,1241.62
2022-08-03,1249.76
2022-08-04,1254.15
2022-08-05,1252.74
2022-08-08,1256.75
2022-08-09,1258.85
2022-08-10,1256.5
2022-08-11,1252.07
2022-08-12,1262.33
2022-08-15,1274.2
2022-08-16,1274.69
2022-08-17,1275.28
2022-08-18,1273.66
2022-08-19,1269.18
2022-08-22,1260.43
2022-08-23,1270.81
2022-08-24,1277.16
2022-08-25,1288.88
2022-08-26,1282.57
2022-08-29,1270.8
2022-08-30,1279.39
2022-08-31,1280.51
2022-09-05,1277.35
2022-09-06,1277.4
2022-09-07,1243.17
2022-09-08,1234.6
2022-09-09,1248.78
2022-09-12,1249.62
2022-09-13,1248.4
2022-09-14,1240.77
2022-09-15,1245.66
2022-09-16,1234.03
2022-09-19,1205.43
2022-09-20,1218.93
2022-09-21,1210.55
2022-09-22,1214.7
2022-09-23,1203.28
2022-09-26,1174.35
2022-09-27,1166.54
2022-09-28,1143.62
2022-09-29,1126.07
2022-09-30,1132.11
2022-10-03,1086.44
2022-10-04,1078.14
2022-10-05,1104.26
2022-10-06,1074.52
2022-10-07,1035.91
2022-10-10,1042.48
2022-10-11,1006.2
2022-10-12,1034.81
2022-10-13,1050.99
2022-10-14,1061.85
2022-10-17,1051.58
2022-10-18,1063.66
2022-10-19,1060.07
2022-10-20,1058.45
2022-10-21,1019.82
2022-10-24,986.15
2022-10-25,997.7
2022-10-26,993.36
2022-10-27,1028.01
2022-10-28,1027.36
2022-10-31,1027.94
2022-11-01,1033.75
2022-11-02,1023.19
2022-11-03,1019.81
2022-11-04,997.15
2022-11-07,975.19
2022-11-08,981.65
2022-11-09,985.59
2022-11-10,947.24
2022-11-11,954.53
2022-11-14,941.04
2022-11-15,911.9
2022-11-16,942.9
2022-11-17,969.26
2022-11-18,969.33
2022-11-21,960.65
2022-11-22,952.12
2022-11-23,946.0
2022-11-24,947.71
2022-11-25,971.46
2022-11-28,1005.69
2022-11-29,1032.16
2022-11-30,1048.42
2022-12-01,1036.28
2022-12-02,1080.01
2022-12-05,1093.67
2022-12-06,1048.69
2022-12-07,1041.02
2022-12-08,1050.53
2022-12-09,1051.81
2022-12-12,1032.07
2022-12-13,1047.45
2022-12-14,1050.43
2022-12-15,1055.32
2022-12-16,1052.48
2022-12-19,1038.4
2022-12-20,1023.13
2022-12-21,1018.88
2022-12-22,1022.61
2022-12-23,1020.34
2022-12-26,985.21
2022-12-27,1004.57
2022-12-28,1015.66
2022-12-29,1009.29
2022-12-30,1007.09
2023-01-03,1043.9
2023-01-04,1046.35
2023-01-05,1055.82
2023-01-06,1051.44
2023-01-09,1054.21
2023-01-10,1053.35
2023-01-11,1055.76
2023-01-12,1056.39
2023-01-13,1060.17
2023-01-16,1066.68
2023-01-17,1088.29
2023-01-18,1098.28
2023-01-19,1108.08
2023-01-27,1117.1
2023-01-30,1102.57
2023-01-31,1111.18
2023-02-01,1075.97
2023-02-02,1077.59
2023-02-03,1077.15
2023-02-06,1089.29
2023-02-07,1065.84
2023-02-08,1072.22
2023-02-09,1064.03
2023-02-10,1055.3
2023-02-13,1043.7
2023-02-14,1038.64
2023-02-15,1048.2
2023-02-16,1058.29
2023-02-17,1059.31
2023-02-20,1086.69
2023-02-21,1082.23
2023-02-22,1054.28
2023-02-23,1053.66
2023-02-24,1039.56
2023-02-27,1021.25
2023-02-28,1024.68
2023-03-01,1040.55
2023-03-02,1037.61
2023-03-03,1024.77
2023-03-06,1027.18
2023-03-07,1037.84
2023-03-08,1049.18
2023-03-09,1055.95
2023-03-10,1053.0
2023-03-13,1052.8
2023-03-14,1040.13
2023-03-15,1062.19
2023-03-16,1047.4
2023-03-17,1045.14
2023-03-20,1023.1
2023-03-21,1032.43
2023-03-22,1040.54
2023-03-23,1045.1
2023-03-24,1046.79
2023-03-27,1052.25
2023-03-28,1054.29
2023-03-29,1056.33
2023-03-30,1059.44
2023-03-31,1064.64
2023-04-03,1079.28
2023-04-04,1078.45
2023-04-05,1080.86
2023-04-06,1070.91
2023-04-07,1069.71
2023-04-10,1065.35
2023-04-11,1069.46
2023-04-12,1069.45
2023-04-13,1064.3
2023-04-14,1052.89
2023-04-17,1053.81
2023-04-18,1055.02
2023-04-19,1048.98
2023-04-20,1049.25
2023-04-21,1042.91
2023-04-24,1041.36
2023-04-25,1034.85
2023-04-26,1040.8
2023-04-27,1039.63
2023-04-28,1049.12
2023-05-04,1040.61
2023-05-05,1040.31
2023-05-08,1053.44
2023-05-09,1053.77
2023-05-10,1058.26
2023-05-11,1057.12
2023-05-12,1066.9
2023-05-15,1065.71
2023-05-16,1065.91
2023-05-17,1060.44
2023-05-18,1068.31
2023-05-19,1067.07
2023-05-22,1070.64
2023-05-23,1065.85
2023-05-24,1061.79
2023-05-25,1064.63
2023-05-26,1063.76
2023-05-29,1074.98
2023-05-30,1078.05
2023-05-31,1075.17
2023-06-01,1078.39
2023-06-02,1090.84
2023-06-05,1097.82
2023-06-06,1108.31
2023-06-07,1109.54
2023-06-08,1101.32
2023-06-09,1107.53
2023-06-12,1116.02
2023-06-13,1122.46
2023-06-14,1117.42
2023-06-15,1116.97
2023-06-16,1115.22
2023-06-19,1105.4
2023-06-20,1111.72
2023-06-21,1118.46
2023-06-22,1125.3
2023-06-23,1129.38
2023-06-26,1132.03
2023-06-27,1134.33
2023-06-28,1138.35
2023-06-29,1125.39
2023-06-30,1120.18
2023-07-03,1125.5
2023-07-04,1132.0
2023-07-05,1134.62
2023-07-06,1126.22
2023-07-07,1138.07
2023-07-10,1149.02
2023-07-11,1151.77
2023-07-12,1154.2
2023-07-13,1165.42
2023-07-14,1168.4
2023-07-17,1173.13
2023-07-18,1174.09
2023-07-19,1172.98
2023-07-20,1172.81
2023-07-21,1185.9
2023-07-24,1190.72
2023-07-25,1195.9
2023-07-26,1200.84
2023-07-27,1197.33
2023-07-28,1207.67
2023-07-31,1222.9
2023-08-01,1217.56
2023-08-02,1220.43
2023-08-03,1210.95
2023-08-04,1225.98
2023-08-07,1241.42
2023-08-08,1242.23
2023-08-09,1233.99
2023-08-10,1220.61
2023-08-11,1232.21
2023-08-14,1236.84
2023-08-15,1234.05
2023-08-16,1243.26
2023-08-17,1233.48
2023-08-18,1177.99
2023-08-21,1179.76
2023-08-22,1180.49
2023-08-23,1172.56
2023-08-24,1189.39
2023-08-25,1183.37
2023-08-28,1201.72
2023-08-29,1204.43
2023-08-30,1213.16
2023-08-31,1224.05
2023-09-05,1234.98
2023-09-06,1245.5
2023-09-07,1243.14
2023-09-08,1241.48
2023-09-11,1223.63
2023-09-12,1245.44
2023-09-13,1238.39
2023-09-14,1223.81
2023-09-15,1227.36
2023-09-18,1211.81
2023-09-19,1211.5
2023-09-20,1226.11
2023-09-21,1212.74
2023-09-22,1193.05
2023-09-25,1153.2
2023-09-26,1137.96
2023-09-27,1153.85
2023-09-28,1152.43
2023-09-29,1154.15
2023-10-02,1155.25
2023-10-03,1118.1
2023-10-04,1128.67
2023-10-05,1113.89
2023-10-06,1128.54
2023-10-09,1137.36
2023-10-10,1143.69
2023-10-11,1150.81
2023-10-12,1151.61
2023-10-13,1154.73
2023-10-16,1141.42
2023-10-17,1121.65
2023-10-18,1103.4
2023-10-19,1087.85
2023-10-20,1108.03
2023-10-23,1093.53
2023-10-24,1105.9
2023-10-25,1101.66
2023-10-26,1055.45
2023-10-27,1060.62
2023-10-30,1042.4
2023-10-31,1028.19
2023-11-01,1039.66
2023-11-02,1075.47
2023-11-03,1076.78
2023-11-06,1089.66
2023-11-07,1080.29
2023-11-08,1113.43
2023-11-09,1113.89
2023-11-10,1101.68
2023-11-13,1100.07
2023-11-14,1109.73
2023-11-15,1122.5
2023-11-16,1125.53
2023-11-17,1101.19
2023-11-20,1103.66
2023-11-21,1110.46
2023-11-22,1113.82
2023-11-23,1088.49
2023-11-24,1095.61
2023-11-27,1088.06
2023-11-28,1095.43
2023-11-29,1102.8
2023-11-30,1094.13
2023-12-01,1102.16
2023-12-04,1120.49
2023-12-05,1115.97
2023-12-06,1126.43
2023-12-07,1121.49
2023-12-08,1124.44
2023-12-11,1125.5
2023-12-12,1127.63
2023-12-13,1114.2
2023-12-14,1110.13
2023-12-15,1102.3
2023-12-18,1091.88
2023-12-19,1096.3
2023-12-20,1100.76
2023-12-21,1102.43
2023-12-22,1103.06
2023-12-25,1117.66
2023-12-26,1122.25
2023-12-27,1121.99
2023-12-28,1128.93
2023-12-29,1129.93
2024-01-02,1131.72
2024-01-03,1144.17
2024-01-04,1150.72
2024-01-05,1154.68
2024-01-08,1160.19
2024-01-09,1158.59
2024-01-10,1161.54
2024-01-11,1162.22
2024-01-12,1154.7
2024-01-15,1154.12
2024-01-16,1163.12
2024-01-17,1162.53
2024-01-18,1169.06
2024-01-19,1181.5
2024-01-22,1182.86
2024-01-23,1177.5
2024-01-24,1172.97
2024-01-25,1170.37
2024-01-26,1175.67
2024-01-29,1175.69
2024-01-30,1179.65
2024-01-31,1164.31
2024-02-01,1173.02
2024-02-02,1172.55
2024-02-05,1186.06
2024-02-06,1188.48
2024-02-07,1198.53
2024-02-15,1202.5
2024-02-16,1209.7
2024-02-19,1224.97
2024-02-20,1230.06
2024-02-21,1230.04
2024-02-22,1227.31
2024-02-23,1212.0
2024-02-26,1224.17
2024-02-27,1237.46
2024-02-28,1254.55
2024-02-29,1252.73
2024-03-01,1258.28
2024-03-04,1261.41
2024-03-05,1269.98
2024-03-06,1262.73
2024-03-07,1268.46
2024-03-08,1247.35
2024-03-11,1235.49
2024-03-12,1245.0
2024-03-13,1270.51
2024-03-14,1264.26
2024-03-15,1263.78
2024-03-18,1243.56
2024-03-19,1242.46
2024-03-20,1260.08
2024-03-21,1276.42
2024-03-22,1281.8
2024-03-25,1267.86
2024-03-26,1282.21
2024-03-27,1283.09
2024-03-28,1290.18
2024-03-29,1284.09
2024-04-01,1281.52
2024-04-02,1287.04
2024-04-03,1271.47
2024-04-04,1268.25
2024-04-05,1255.11
2024-04-08,1250.35
2024-04-09,1262.82
2024-04-10,1258.56
2024-04-11,1258.2
2024-04-12,1276.6
2024-04-15,1216.61
2024-04-16,1215.68
2024-04-17,1193.01
2024-04-19,1174.85
2024-04-22,1190.22
2024-04-23,1177.4
2024-04-24,1205.61
2024-04-25,1204.97
2024-04-26,1209.52
2024-05-02,1216.36
2024-05-03,1221.03
2024-05-06,1241.58
2024-05-07,1248.63
2024-05-08,1250.46
2024-05-09,1248.64
2024-05-10,1244.7
2024-05-13,1240.18
2024-05-14,1243.28
2024-05-15,1254.39
2024-05-16,1268.78
2024-05-17,1273.11
2024-05-20,1277.58
2024-05-21,1277.14
2024-05-22,1266.91
2024-05-23,1281.03
2024-05-24,1261.93
2024-05-27,1267.68
2024-05-28,1281.73
2024-05-29,1272.64
2024-05-30,1266.32
2024-05-31,1261.72
2024-06-03,1280.0
2024-06-04,1283.52
2024-06-05,1284.35
2024-06-06,1283.56
2024-06-07,1287.58
2024-06-10,1290.67
2024-06-11,1284.41
2024-06-12,1300.19
2024-06-13,1301.51
2024-06-14,1279.91
2024-06-17,1274.77
2024-06-18,1279.5
2024-06-19,1279.79
2024-06-20,1282.3
2024-06-21,1282.02
2024-06-24,1254.12
2024-06-25,1256.56
2024-06-26,1261.24
2024-06-27,1259.09
2024-06-28,1245.32
2024-07-01,1254.56
2024-07-02,1269.79
2024-07-03,1276.85
2024-07-04,1279.89
2024-07-05,1283.04
2024-07-08,1283.56
2024-07-09,1293.71
2024-07-10,1285.94
2024-07-11,1283.8
2024-07-12,1280.75
2024-07-15,1279.82
2024-07-16,1281.18
2024-07-17,1268.66
2024-07-18,1274.44
2024-07-19,1264.78
2024-07-22,1254.64
2024-07-23,1231.81
2024-07-24,1238.47
2024-07-25,1233.19
2024-07-26,1242.11
2024-07-29,1246.6
2024-07-30,1245.06
2024-07-31,1251.51
2024-08-01,1226.96
2024-08-02,1236.6
2024-08-05,1188.07
2024-08-06,1210.28
2024-08-07,1215.88
2024-08-08,1208.32
2024-08-09,1223.64
2024-08-12,1230.28
2024-08-13,1230.42
2024-08-14,1230.36
2024-08-15,1223.56
2024-08-16,1252.23
2024-08-19,1261.62
2024-08-20,1272.55
2024-08-21,1284.05
2024-08-22,1282.78
2024-08-23,1285.32
2024-08-26,1280.02
2024-08-27,1280.56
2024-08-28,1281.44
2024-08-29,1281.47
2024-08-30,1283.87
2024-09-04,1275.8
2024-09-05,1268.21
2024-09-06,1273.96
2024-09-09,1267.73
2024-09-10,1255.23
2024-09-11,1253.27
2024-09-12,1256.35
2024-09-13,1251.71
2024-09-16,1239.26
2024-09-17,1258.95
2024-09-18,1264.9
2024-09-19,1271.27
2024-09-20,1272.04
2024-09-23,1268.48
2024-09-24,1276.99
2024-09-25,1287.48
2024-09-26,1291.49
2024-09-27,1290.92
2024-09-30,1287.94
2024-10-01,1292.2
2024-10-02,1287.84
2024-10-03,1278.1
2024-10-04,1270.6
2024-10-07,1269.93
2024-10-08,1271.98
2024-10-09,1281.85
2024-10-10,1286.36
2024-10-11,1288.39
2024-10-14,1286.34
2024-10-15,1281.08
2024-10-16,1279.48
2024-10-17,1286.52
2024-10-18,1285.46
2024-10-21,1279.77
2024-10-22,1269.89
2024-10-23,1270.9
2024-10-24,1257.41
2024-10-25,1252.72
2024-10-28,1254.77
2024-10-29,1261.78
2024-10-30,1258.63
2024-10-31,1264.48
2024-11-01,1254.89
2024-11-04,1244.71
2024-11-05,1245.76
2024-11-06,1261.28
2024-11-07,1259.75
2024-11-08,1252.56
2024-11-11,1250.32
2024-11-12,1244.82
2024-11-13,1246.04
2024-11-14,1231.89
2024-11-15,1218.57
2024-11-18,1217.12
2024-11-19,1205.15
2024-11-20,1216.54
2024-11-21,1228.33
2024-11-22,1228.1
2024-11-25,1234.7
2024-11-26,1242.13
2024-11-27,1241.97
2024-11-28,1242.11
2024-11-29,1250.46
2024-12-02,1251.21
2024-12-03,1249.83
2024-12-04,1240.41
2024-12-05,1267.53
2024-12-06,1270.14
2024-12-09,1273.84
2024-12-10,1272.07
2024-12-11,1268.86
2024-12-12,1267.35
2024-12-13,1262.57
2024-12-16,1263.79
2024-12-17,1261.72
2024-12-18,1266.0
2024-12-19,1254.67
2024-12-20,1257.5
2024-12-23,1262.76
2024-12-24,1260.36
2024-12-25,1274.04
2024-12-26,1272.87
2024-12-27,1275.14
2024-12-30,1272.02
2024-12-31,1266.78
2025-01-02,1269.71
2025-01-03,1254.59
2025-01-06,1246.35
2025-01-07,1246.95
2025-01-08,1251.02
2025-01-09,1245.77
2025-01-10,1230.48
2025-01-13,1235.65
2025-01-14,1229.07
2025-01-15,1236.18
2025-01-16,1242.36
2025-01-17,1249.11
2025-01-20,1249.55
2025-01-21,1246.09
2025-01-22,1242.53
2025-01-23,1259.63
2025-01-24,1265.05
2025-02-03,1253.03
2025-02-04,1264.68
2025-02-05,1269.61
2025-02-06,1271.48
2025-02-07,1275.2
2025-02-10,1263.26
2025-02-11,1268.45
2025-02-12,1266.91
2025-02-13,1270.35
2025-02-14,1276.08
2025-02-17,1272.72
2025-02-18,1278.14
2025-02-19,1288.56
2025-02-20,1292.98
2025-02-21,1296.75
2025-02-24,1304.56
2025-02-25,1303.16
2025-02-26,1302.96
2025-02-27,1307.8
2025-02-28,1305.36
2025-03-03,1309.37
2025-03-04,1311.91
2025-03-05,1304.71
2025-03-06,1318.22
2025-03-07,1326.05
2025-03-10,1330.28
2025-03-11,1332.54
2025-03-12,1334.41
2025-03-13,1326.27
2025-03-14,1326.15
2025-03-17,1336.26
2025-03-18,1330.97
2025-03-19,1324.63
2025-03-20,1323.93
2025-03-21,1321.88
2025-03-24,1330.32
2025-03-25,1331.92
2025-03-26,1326.09
2025-03-27,1323.81
2025-03-28,1317.46
2025-03-31,1306.86
2025-04-01,1317.33
2025-04-02,1317.83
2025-04-03,1229.84
2025-04-04,1210.67
2025-04-08,1132.79
2025-04-09,1094.3
2025-04-10,1168.34
2025-04-11,1222.46
2025-04-14,1241.44
2025-04-15,1227.79
2025-04-16,1210.3
2025-04-17,1217.25
2025-04-18,1219.12
2025-04-21,1207.07
2025-04-22,1197.13
2025-04-23,1211.0
2025-04-24,1223.35
2025-04-25,1229.23
2025-04-28,1226.8
2025-04-29,1226.3
2025-05-05,1240.05
2025-05-06,1241.95
2025-05-07,1250.37
2025-05-08,1269.8
2025-05-09,1267.3
2025-05-12,1283.26
2025-05-13,1293.43
2025-05-14,1309.73
2025-05-15,1313.2
2025-05-16,1301.39
2025-05-19,1296.29
2025-05-20,1315.15
2025-05-21,1323.05
2025-05-22,1313.84
2025-05-23,1314.46
2025-05-26,1332.51
2025-05-27,1339.81
2025-05-28,1341.87
2025-05-29,1341.86
2025-05-30,1332.6
2025-06-02,1336.3
2025-06-03,1347.25
2025-06-04,1345.74
2025-06-05,1342.09
2025-06-06,1329.89
2025-06-09,1310.57
2025-06-10,1316.23
2025-06-11,1315.2
2025-06-12,1322.99
2025-06-13,1315.49
2025-06-16,1338.11
2025-06-17,1347.69
2025-06-18,1346.83
2025-06-19,1352.04
2025-06-20,1349.35
2025-06-23,1358.18
2025-06-24,1366.77
2025-06-25,1366.75
2025-06-26,1365.67
2025-06-27,1371.44
2025-06-30,1376.07
2025-07-01,1377.84
2025-07-02,1384.59
2025-07-03,1381.96
2025-07-04,1386.97
2025-07-07,1402.06
2025-07-08,1415.46
2025-07-09,1431.32
2025-07-10,1445.64
2025-07-11,1457.76
2025-07-14,1470.42
2025-07-15,1460.65
2025-07-16,1475.47
2025-07-17,1490.01
2025-07-18,1497.28
2025-07-21,1485.05
2025-07-22,1509.54
2025-07-23,1512.31
2025-07-24,1521.02
2025-07-25,1531.13
2025-07-28,1557.42
2025-07-29,1493.41
2025-07-30,1507.63
2025-07-31,1502.52
2025-08-01,1495.21
2025-08-04,1528.19
2025-08-05,1547.15
2025-08-06,1573.71
2025-08-07,1581.81
2025-08-08,1584.95
2025-08-11,1596.86
2025-08-12,1608.22
2025-08-13,1611.6
2025-08-14,1640.69
2025-08-15,1630.0
2025-08-18,1636.37
2025-08-19,1654.2
2025-08-20,1664.36
2025-08-21,1688.0
2025-08-22,1645.47
2025-08-25,1614.03
2025-08-26,1667.63
2025-08-27,1672.78
2025-08-28,1680.86
2025-08-29,1682.21
2025-09-03,1681.3
2025-09-04,1696.29
2025-09-05,1666.97
2025-09-08,1624.53
2025-09-09,1637.32
2025-09-10,1643.26
2025-09-11,1657.75
2025-09-12,1667.26
2025-09-15,1684.9
2025-09-16,1680.9
2025-09-17,1670.97
2025-09-18,1665.18
2025-09-19,1658.62
2025-09-22,1634.45
2025-09-23,1635.26
2025-09-24,1657.46
2025-09-25,1666.09
2025-09-26,1660.7
2025-09-29,1666.48
2025-09-30,1661.7
2025-10-01,1665.05
2025-10-02,1652.71
2025-10-03,1645.82
2025-10-06,1695.5
2025-10-07,1685.3
2025-10-08,1697.83
2025-10-09,1716.47
2025-10-10,1747.55
2025-10-13,1765.12
2025-10-14,1761.06
2025-10-15,1757.95
2025-10-16,1766.85
2025-10-17,1731.19
2025-10-20,1636.43
2025-10-21,1663.43
2025-10-22,1678.5
2025-10-23,1687.06
2025-10-24,1683.18
2025-10-27,1652.54
2025-10-28,1680.5
2025-10-29,1685.83
2025-10-30,1669.57
2025-10-31,1639.65
2025-11-03,1617.0
2025-11-04,1651.98
2025-11-05,1654.89
2025-11-06,1642.64
2025-11-07,1599.1
2025-11-10,1580.54
2025-11-11,1593.61
2025-11-12,1631.86
2025-11-13,1631.44
2025-11-14,1635.46
2025-11-17,1654.42
2025-11-18,1659.92
2025-11-19,1649.0
2025-11-20,1655.99
2025-11-21,1654.93
2025-11-24,1667.98
2025-11-25,1660.36
2025-11-26,1680.36
2025-11-27,1684.32
2025-11-28,1690.99
2025-12-01,1701.67
2025-12-02,1717.06
2025-12-03,1731.77
2025-12-04,1737.24
2025-12-05,1741.32
2025-12-08,1753.74
2025-12-09,1747.17
2025-12-10,1718.98
2025-12-11,1698.9
2025-12-12,1646.89
2025-12-15,1646.01
2025-12-16,1679.18
2025-12-17,1673.66
2025-12-18,1676.98
2025-12-19,1704.31
2025-12-22,1751.03
2025-12-23,1772.15
2025-12-24,1782.82
2025-12-25,1742.85
2025-12-26,1729.8
2025-12-29,1754.84
2025-12-30,1766.9
2025-12-31,1784.49
2026-01-05,1788.4
2026-01-06,1816.27
2026-01-07,1861.58
2026-01-08,1855.56
2026-01-09,1867.9
2026-01-12,1877.33
2026-01-13,1902.93
2026-01-14,1894.44
2026-01-15,1864.8
2026-01-16,1879.13
2026-01-19,1896.59
2026-01-20,1893.78
2026-01-21,1872.2
